SNo;Name;Symbol;Date;High;Low;Open;Close;Volume;Marketcap;Rank
4870;Ethereum;ETH;28/09/2020;366.43;354.55;357.93;355.16;14258455166.00;40057637361;2
4871;Ethereum;ETH;29/09/2020;360.35;352.15;354.36;359.76;11600013236.00;40581050364;2
4872;Ethereum;ETH;30/09/2020;361.18;353.33;360.04;359.94;11818610610.00;40606130498;2
4873;Ethereum;ETH;1/10/2020;369.26;346.48;360.31;353.21;14679481911.00;39851388059;2
4874;Ethereum;ETH;2/10/2020;354.12;336.47;352.95;346.24;14215390463.00;39069960290;2
4875;Ethereum;ETH;3/10/2020;351.31;344.67;346.22;346.52;10060167889.00;39106512854;2
4876;Ethereum;ETH;4/10/2020;354.05;345.13;346.6;352.58;10696959020.00;39794771396;2
4877;Ethereum;ETH;5/10/2020;355.21;349.68;352.74;353.96;11809507622.00;39954971652;2
4878;Ethereum;ETH;6/10/2020;354.99;338;353.96;340.82;12830796112.00;38476195645;2
4879;Ethereum;ETH;7/10/2020;342.45;334.55;340.94;341.81;11929918060.00;38592810957;2
4880;Ethereum;ETH;8/10/2020;352.21;335.65;342.04;350.77;13461017711.00;39608808457;2
4881;Ethereum;ETH;9/10/2020;368.31;348.21;351.11;365.59;13043501763.00;41287658660;2
4882;Ethereum;ETH;10/10/2020;378.27;365.35;365.4;370.97;13618484324.00;41899893524;2
4883;Ethereum;ETH;11/10/2020;377.25;369.83;370.93;375.14;12584512533.00;42376475415;2
4884;Ethereum;ETH;12/10/2020;395.12;366.64;374.8;387.73;15867455424.00;43805601681;2
4885;Ethereum;ETH;13/10/2020;387.38;375.58;387.14;381.19;14226744838.00;43072303018;2
4886;Ethereum;ETH;14/10/2020;387.3;374.18;381.97;379.48;13918846567.00;42884585295;2
4887;Ethereum;ETH;15/10/2020;381.21;371.35;379.19;377.44;14964182545.00;42659015495;2
4888;Ethereum;ETH;16/10/2020;380.02;362.6;377.87;366.23;14670784817.00;41396681083;2
4889;Ethereum;ETH;17/10/2020;369.77;364.49;366.02;368.86;10951115359.00;41698592886;2
4890;Ethereum;ETH;18/10/2020;378.6;368.13;368.73;378.21;11047103109.00;42761561164;2
4891;Ethereum;ETH;19/10/2020;383.32;373.7;378.47;379.94;12811242092.00;42961460206;2
4892;Ethereum;ETH;20/10/2020;380.76;367.6;379.72;369.14;13741586582.00;41745418861;2
4893;Ethereum;ETH;21/10/2020;400.63;368.73;369.06;392.19;20241324322.00;44354670582;2
4894;Ethereum;ETH;22/10/2020;420.14;391.28;391.49;413.77;15772846485.00;46795599921;2
4895;Ethereum;ETH;23/10/2020;418.96;403.08;414.05;409.77;14256222052.00;46356841440;2
4896;Ethereum;ETH;24/10/2020;416.6;407.85;409.77;412.46;12201739194.00;46666915712;2
4897;Ethereum;ETH;25/10/2020;417.16;405.35;412.46;406.22;10890207469.00;45966378925;2
4898;Ethereum;ETH;26/10/2020;411.28;383.78;406.22;393.89;15155684229.00;44576504574;2
4899;Ethereum;ETH;27/10/2020;409.77;390.61;393.89;404;13940434102.00;45726046137;2
4900;Ethereum;ETH;28/10/2020;408.96;381.15;404;388.65;15276441134.00;43994384280;2
4901;Ethereum;ETH;29/10/2020;393.23;381.29;388.65;386.73;12920477749.00;43782246356;2
4902;Ethereum;ETH;30/10/2020;391.46;375.09;386.73;382.82;13688056970.00;43344676043;2
4903;Ethereum;ETH;31/10/2020;393.01;381.3;382.82;386.59;11276963426.00;43776829150;2
4904;Ethereum;ETH;1/11/2020;397.12;385.17;386.59;396.36;10475146018.00;44888307221;2
4905;Ethereum;ETH;2/11/2020;403.24;381.02;396.36;383.16;13997574252.00;43398380101;2
4906;Ethereum;ETH;3/11/2020;389.52;371.31;383.16;387.6;12588494762.00;43907159817;2
4907;Ethereum;ETH;4/11/2020;407.67;377.83;387.6;402.14;15126077675.00;45559668259;2
4908;Ethereum;ETH;5/11/2020;417.53;397.25;402.14;414.07;15440711038.00;46916321971;2
4909;Ethereum;ETH;6/11/2020;456.2;412.98;414.07;454.72;16738305610.00;51528636308;2
4910;Ethereum;ETH;7/11/2020;465.68;428.46;454.72;435.71;18873289788.00;49380744878;2
4911;Ethereum;ETH;8/11/2020;457.78;433.15;435.72;453.55;11292383601.00;51408911250;2
4912;Ethereum;ETH;9/11/2020;457.35;435.16;453.57;444.16;13704320630.00;50350406402;2
4913;Ethereum;ETH;10/11/2020;453.76;439.6;444.17;449.68;12090381666.00;50981825542;2
4914;Ethereum;ETH;11/11/2020;473.58;449.52;449.68;462.96;14075403511.00;52493805532;2
4915;Ethereum;ETH;12/11/2020;467.68;452.07;462.96;461.01;12877327234.00;52278353038;2
4916;Ethereum;ETH;13/11/2020;475.22;457.3;461.01;474.63;13191505725.00;53829432990;2
4917;Ethereum;ETH;14/11/2020;475.16;452.99;474.63;460.15;10312037942.00;52193800907;2
4918;Ethereum;ETH;15/11/2020;460.99;440.25;460.15;447.56;10308617165.00;50771836456;2
4919;Ethereum;ETH;16/11/2020;463.83;445.5;447.56;459.94;11441239444.00;52182517297;2
4920;Ethereum;ETH;17/11/2020;482.23;460.78;464.41;480.36;14593057877.00;54505786216;2
4921;Ethereum;ETH;18/11/2020;492;465.83;480.35;479.48;17880199224.00;54412825617;2
4922;Ethereum;ETH;19/11/2020;480.12;465.7;479.48;471.63;12473929218.00;53528035617;2
4923;Ethereum;ETH;20/11/2020;513.61;471.63;471.63;509.74;18629943296.00;57860686204;2
4924;Ethereum;ETH;21/11/2020;550.23;504.24;509.74;549.49;20757099184.00;62379287099;2
4925;Ethereum;ETH;22/11/2020;579.37;514.52;549.49;558.07;21967049601.00;63361036975;2
4926;Ethereum;ETH;23/11/2020;609.99;551.27;558.06;608.45;27272302872.00;69089845802;2
4927;Ethereum;ETH;24/11/2020;621.17;593.84;608.52;603.9;23281758100.00;68580780139;2
4928;Ethereum;ETH;25/11/2020;605.09;559.67;603.9;570.69;20088492893.00;64816875593;2
4929;Ethereum;ETH;26/11/2020;575.64;485.5;570.51;518.8;31104004592.00;58930920929;2
4930;Ethereum;ETH;27/11/2020;530.78;497.24;519.11;517.49;16831105703.00;58789344389;2
4931;Ethereum;ETH;28/11/2020;548.04;508.13;517.6;538.23;14770243833.00;61152393529;2
4932;Ethereum;ETH;29/11/2020;576.6;531.99;538.26;575.76;15017517758.00;65424084296;2
4933;Ethereum;ETH;30/11/2020;615.24;571.54;575.76;614.84;20276867833.00;69873714778;2
4934;Ethereum;ETH;1/12/2020;635.16;571.75;615.07;587.32;27178964465.00;66754367842;2
4935;Ethereum;ETH;2/12/2020;604.02;578.74;587.26;598.35;16883292129.00;68015797685;2
4936;Ethereum;ETH;3/12/2020;622.45;588.35;598.46;616.71;16146190946.00;70110808538;2
4937;Ethereum;ETH;4/12/2020;618.98;569.28;616.72;569.35;16337589997.00;64734997135;2
4938;Ethereum;ETH;5/12/2020;596.6;563.11;569.35;596.6;13498010566.00;67840334209;2
4939;Ethereum;ETH;6/12/2020;606.79;584.41;596.57;601.91;11290893016.00;68452719868;2
4940;Ethereum;ETH;7/12/2020;602.92;585.43;601.8;591.84;10720480962.00;67315962016;2
4941;Ethereum;ETH;8/12/2020;594.75;552.47;591.9;554.83;14398919320.00;63113292237;2
4942;Ethereum;ETH;9/12/2020;577.29;533;554.79;573.48;15855915840.00;65242758700;2
4943;Ethereum;ETH;10/12/2020;574.6;549.78;573.5;559.68;11672582040.00;63680254165;2
4944;Ethereum;ETH;11/12/2020;560.38;537.81;559.68;545.8;11098819124.00;62108208317;2
4945;Ethereum;ETH;12/12/2020;573.34;545.25;545.58;568.57;8534557897.00;64706942226;2
4946;Ethereum;ETH;13/12/2020;593.78;564.57;568.61;589.66;9070377862.00;67115726662;2
4947;Ethereum;ETH;14/12/2020;590.49;577.12;589.78;586.01;8125837102.00;66708003325;2
4948;Ethereum;ETH;15/12/2020;596.25;580.63;586.02;589.36;9326645840.00;67096668322;2
4949;Ethereum;ETH;16/12/2020;636.64;582.04;589.38;636.18;15817248373.00;72436347872;2
4950;Ethereum;ETH;17/12/2020;673.83;628.75;636.15;642.87;25479532147.00;73206412681;2
4951;Ethereum;ETH;18/12/2020;662.7;632.36;642.92;654.81;15756303983.00;74575304995;2
4952;Ethereum;ETH;19/12/2020;668.77;646.62;654.62;659.3;12830893778.00;75095087629;2
4953;Ethereum;ETH;20/12/2020;659.92;625.01;659.19;638.29;13375855442.00;72711065645;2
4954;Ethereum;ETH;21/12/2020;646.85;600.84;638.32;609.82;14419493621.00;69475834115;2
4955;Ethereum;ETH;22/12/2020;635.08;589.55;609.42;634.85;14745890080.00;72336758960;2
4956;Ethereum;ETH;23/12/2020;637.12;560.36;634.82;583.71;15261413038.00;66517758494;2
4957;Ethereum;ETH;24/12/2020;613.82;568.6;584.14;611.61;14317413703.00;69704465560;2
4958;Ethereum;ETH;25/12/2020;633.06;605.42;611.55;626.41;13520927700.00;71400061460;2
4959;Ethereum;ETH;26/12/2020;650.72;617.4;626.5;635.84;14761125202.00;72483025275;2
4960;Ethereum;ETH;27/12/2020;711.39;628.33;635.89;682.64;26093552821.00;77828069141;2
4961;Ethereum;ETH;28/12/2020;745.88;683.21;683.21;730.4;24222565862.00;83282601745;2
4962;Ethereum;ETH;29/12/2020;737.95;692.15;730.36;731.52;18710683199.00;83420334909;2
4963;Ethereum;ETH;30/12/2020;754.3;720.99;731.47;751.62;17294574210.00;85722581849;2
4964;Ethereum;ETH;31/12/2020;754.3;726.51;751.63;737.8;13926846861.00;84156810765;2
4965;Ethereum;ETH;1/01/2021;749.2;719.79;737.71;730.37;13652004358.00;83318539689;2
4966;Ethereum;ETH;2/01/2021;786.8;718.11;730.4;774.53;19740771179.00;88367612520;2
4967;Ethereum;ETH;3/01/2021;1006.57;771.56;774.51;975.51;45200463368.00;1.11E+11;2
4968;Ethereum;ETH;4/01/2021;1153.19;912.31;977.06;1040.23;56945985763.00;1.19E+11;2
4969;Ethereum;ETH;5/01/2021;1129.37;986.81;1041.5;1100.01;41535932781.00;1.26E+11;2
4970;Ethereum;ETH;6/01/2021;1209.43;1064.23;1101;1207.11;44699914188.00;1.38E+11;2
4971;Ethereum;ETH;7/01/2021;1282.58;1167.44;1208.08;1225.68;40468027280.00;1.40E+11;2
4972;Ethereum;ETH;8/01/2021;1273.83;1076.08;1225.97;1224.2;44334826666.00;1.40E+11;2
4973;Ethereum;ETH;9/01/2021;1303.87;1182.27;1223.74;1281.08;33233105361.00;1.46E+11;2
4974;Ethereum;ETH;10/01/2021;1347.93;1194.72;1280.87;1262.25;40616938053.00;1.44E+11;2
4975;Ethereum;ETH;11/01/2021;1261.62;924.92;1261.62;1090.15;60733630300.00;1.25E+11;2
4976;Ethereum;ETH;12/01/2021;1149.24;1012.76;1088.53;1043.43;37494601692.00;1.19E+11;2
4977;Ethereum;ETH;13/01/2021;1134.34;994.55;1043.74;1130.74;30109792795.00;1.29E+11;2
4978;Ethereum;ETH;14/01/2021;1244.16;1093.06;1130.23;1218.45;33410915929.00;1.39E+11;2
4979;Ethereum;ETH;15/01/2021;1250.51;1090.72;1221.88;1171.83;35972039310.00;1.34E+11;2
4980;Ethereum;ETH;16/01/2021;1290.05;1157.62;1171.44;1233.54;32319240157.00;1.41E+11;2
4981;Ethereum;ETH;17/01/2021;1265.64;1174.39;1233.45;1230.17;29258032819.00;1.41E+11;2
4982;Ethereum;ETH;18/01/2021;1259.45;1187.31;1230.31;1257.28;25817455560.00;1.44E+11;2
4983;Ethereum;ETH;19/01/2021;1432.3;1254.52;1257.43;1377.3;47195935190.00;1.57E+11;2
4984;Ethereum;ETH;20/01/2021;1405.74;1243.3;1375.25;1382.27;46784030909.00;1.58E+11;2
4985;Ethereum;ETH;21/01/2021;1382.68;1098.48;1382.68;1121.57;45932464754.00;1.28E+11;2
4986;Ethereum;ETH;22/01/2021;1271.69;1046.6;1118.89;1236.51;43918338506.00;1.41E+11;2
4987;Ethereum;ETH;23/01/2021;1272.15;1200.89;1235.27;1230.99;27253895441.00;1.41E+11;2
4988;Ethereum;ETH;24/01/2021;1395.11;1225.27;1231.21;1391.61;36418163554.00;1.59E+11;2
4989;Ethereum;ETH;25/01/2021;1467.78;1304.97;1390.64;1324.41;43565777745.00;1.52E+11;2
4990;Ethereum;ETH;26/01/2021;1376.09;1253.34;1323.74;1357.06;41572917750.00;1.55E+11;2
4991;Ethereum;ETH;27/01/2021;1368.07;1215.31;1358.33;1253.19;39394416990.00;1.43E+11;2
4992;Ethereum;ETH;28/01/2021;1356.29;1226.17;1251.28;1332.49;34637234789.00;1.52E+11;2
4993;Ethereum;ETH;29/01/2021;1428.98;1292.24;1369.09;1382.52;53611955259.00;1.58E+11;2
4994;Ethereum;ETH;30/01/2021;1402.4;1328.53;1382.23;1376.12;30616574234.00;1.58E+11;2
4995;Ethereum;ETH;31/01/2021;1378.92;1288.5;1376.82;1314.99;25198853581.00;1.51E+11;2
4996;Ethereum;ETH;1/02/2021;1373.85;1274.36;1314.86;1369.04;29210670920.00;1.57E+11;2
4997;Ethereum;ETH;2/02/2021;1542.99;1362.77;1369.51;1515.19;45437142801.00;1.74E+11;2
4998;Ethereum;ETH;3/02/2021;1660.91;1510.01;1514.77;1660.91;41874566399.00;1.90E+11;2
4999;Ethereum;ETH;4/02/2021;1689.19;1561.85;1661.17;1594.76;44396871836.00;1.83E+11;2
5000;Ethereum;ETH;5/02/2021;1756.51;1594.79;1594.79;1718.65;40108628454.00;1.97E+11;2
5001;Ethereum;ETH;6/02/2021;1738.31;1649.07;1717.8;1677.85;39873420648.00;1.92E+11;2
5002;Ethereum;ETH;7/02/2021;1690.04;1501.75;1677.61;1614.23;39889440151.00;1.85E+11;2
5003;Ethereum;ETH;8/02/2021;1770.59;1571.58;1613.64;1746.62;48012285956.00;2.00E+11;2
5004;Ethereum;ETH;9/02/2021;1815.96;1711.62;1746.93;1768.04;44180727529.00;2.03E+11;2
5005;Ethereum;ETH;10/02/2021;1826.7;1686.54;1768.04;1744.24;41916084617.00;2.00E+11;2
5006;Ethereum;ETH;11/02/2021;1806.54;1708.68;1743.71;1783.8;36021495262.00;2.04E+11;2
5007;Ethereum;ETH;12/02/2021;1861.36;1744.17;1783.49;1843.53;37905036865.00;2.11E+11;2
5008;Ethereum;ETH;13/02/2021;1871.6;1770.61;1843.99;1814.11;35359490535.00;2.08E+11;2
5009;Ethereum;ETH;14/02/2021;1848.15;1789.91;1814.37;1805.08;31439114900.00;2.07E+11;2
5010;Ethereum;ETH;15/02/2021;1833.83;1683.91;1804.68;1779.79;38955610883.00;2.04E+11;2
5011;Ethereum;ETH;16/02/2021;1824.52;1729.64;1778.95;1781.07;34269369268.00;2.04E+11;2
5012;Ethereum;ETH;17/02/2021;1853.67;1736.71;1781.35;1848.46;35955412703.00;2.12E+11;2
5013;Ethereum;ETH;18/02/2021;1949.9;1848.21;1848.21;1937.45;28255902969.00;2.22E+11;2
5014;Ethereum;ETH;19/02/2021;1969.55;1896.68;1938.86;1960.16;26268814253.00;2.25E+11;2
5015;Ethereum;ETH;20/02/2021;2036.29;1830.53;1959.9;1919.53;34696091102.00;2.20E+11;2
5016;Ethereum;ETH;21/02/2021;1974.26;1890.37;1918.67;1935.6;23626547717.00;2.22E+11;2
5017;Ethereum;ETH;22/02/2021;1936.45;1580.63;1935.56;1781.99;42409646036.00;2.05E+11;2
5018;Ethereum;ETH;23/02/2021;1781.41;1378.84;1781.41;1570.2;52029864713.00;1.80E+11;2
5019;Ethereum;ETH;24/02/2021;1710.98;1511.02;1571.48;1626.58;31329000537.00;1.87E+11;2
5020;Ethereum;ETH;25/02/2021;1670.22;1465.06;1625.39;1475.7;24481681873.00;1.69E+11;2
5021;Ethereum;ETH;26/02/2021;1559.03;1407.98;1478.65;1446.03;31435997881.00;1.66E+11;2
5022;Ethereum;ETH;27/02/2021;1524.93;1433.79;1446.93;1459.97;20742103233.00;1.68E+11;2
5023;Ethereum;ETH;28/02/2021;1468.39;1300.47;1459.86;1416.05;27637026080.00;1.63E+11;2
5024;Ethereum;ETH;1/03/2021;1567.69;1416.42;1417.15;1564.71;24032838645.00;1.80E+11;2
5025;Ethereum;ETH;2/03/2021;1597.61;1461.33;1564.06;1492.61;22523669722.00;1.71E+11;2
5026;Ethereum;ETH;3/03/2021;1650.36;1481.91;1491.45;1575.85;22674780680.00;1.81E+11;2
5027;Ethereum;ETH;4/03/2021;1622.95;1511.1;1574.62;1541.91;22906118718.00;1.77E+11;2
5028;Ethereum;ETH;5/03/2021;1547.88;1450.89;1541.54;1533.27;21067146937.00;1.76E+11;2
5029;Ethereum;ETH;6/03/2021;1669.11;1519.14;1532.37;1654.74;22746262366.00;1.90E+11;2
5030;Ethereum;ETH;7/03/2021;1730.92;1636.56;1655.39;1723.15;23809935410.00;1.98E+11;2
5031;Ethereum;ETH;8/03/2021;1835.19;1670.94;1724.23;1834.73;27630991158.00;2.11E+11;2
5032;Ethereum;ETH;9/03/2021;1868.05;1804.27;1835.15;1868.05;23461244507.00;2.15E+11;2
5033;Ethereum;ETH;10/03/2021;1873.8;1766.49;1868.49;1799.17;25154173185.00;2.07E+11;2
5034;Ethereum;ETH;11/03/2021;1843.82;1734.62;1798.03;1826.19;24013132909.00;2.10E+11;2
5035;Ethereum;ETH;12/03/2021;1839.5;1728.98;1826.55;1772.1;22435821312.00;2.04E+11;2
5036;Ethereum;ETH;13/03/2021;1937.65;1733.64;1772.17;1924.69;25014689475.00;2.21E+11;2
5037;Ethereum;ETH;14/03/2021;1930.78;1845.12;1923.86;1854.56;19344589211.00;2.13E+11;2
5038;Ethereum;ETH;15/03/2021;1889.2;1749.61;1854.09;1791.7;26244738810.00;2.06E+11;2
5039;Ethereum;ETH;16/03/2021;1817.06;1720.05;1792.41;1806.97;23828509590.00;2.08E+11;2
5040;Ethereum;ETH;17/03/2021;1839.82;1749.18;1807.06;1823.45;24512917348.00;2.10E+11;2
5041;Ethereum;ETH;18/03/2021;1848.65;1705.72;1823.16;1782.86;23263845504.00;2.05E+11;2
5042;Ethereum;ETH;19/03/2021;1841.2;1746.47;1782.57;1817.62;21249297710.00;2.09E+11;2
5043;Ethereum;ETH;20/03/2021;1874.71;1811.73;1817.52;1812.63;22677674970.00;2.09E+11;2
5044;Ethereum;ETH;21/03/2021;1823.35;1764.14;1812.61;1788.22;22977404620.00;2.06E+11;2
5045;Ethereum;ETH;22/03/2021;1811.97;1674.3;1788.36;1691.33;23599296129.00;1.95E+11;2
5046;Ethereum;ETH;23/03/2021;1725.11;1662.54;1690.87;1678.65;21998237965.00;1.93E+11;2
5047;Ethereum;ETH;24/03/2021;1740.43;1570.79;1678;1593.41;31228051473.00;1.84E+11;2
5048;Ethereum;ETH;25/03/2021;1625.91;1560.37;1593.12;1595.36;29650328701.00;1.84E+11;2
5049;Ethereum;ETH;26/03/2021;1702.92;1594.74;1595.21;1702.84;22548516548.00;1.96E+11;2
5050;Ethereum;ETH;27/03/2021;1732.82;1674.32;1703.04;1716.49;18102277710.00;1.98E+11;2
5051;Ethereum;ETH;28/03/2021;1728.58;1672.66;1716.41;1691.36;16599472938.00;1.95E+11;2
5052;Ethereum;ETH;29/03/2021;1837.19;1683.72;1691.26;1819.68;22796570548.00;2.10E+11;2
5053;Ethereum;ETH;30/03/2021;1860.97;1793.92;1819.47;1846.03;22512781703.00;2.13E+11;2
5054;Ethereum;ETH;31/03/2021;1947.84;1793;1846.1;1918.36;30226902621.00;2.21E+11;2
5055;Ethereum;ETH;1/04/2021;1989.06;1912.18;1919.16;1977.28;30914259795.00;2.28E+11;2
5056;Ethereum;ETH;2/04/2021;2152.45;1960.68;1976.93;2143.23;34862511022.00;2.47E+11;2
5057;Ethereum;ETH;3/04/2021;2144.96;2028.42;2142.9;2028.42;32011518871.00;2.34E+11;2
5058;Ethereum;ETH;4/04/2021;2110.35;2007.11;2027.67;2093.12;26006501902.00;2.41E+11;2
5059;Ethereum;ETH;5/04/2021;2140.99;2032.39;2093.26;2107.89;28889391170.00;2.43E+11;2
5060;Ethereum;ETH;6/04/2021;2151.22;2057.61;2109.49;2118.38;29222865881.00;2.44E+11;2
5061;Ethereum;ETH;7/04/2021;2133.19;1945.44;2117.73;1971.08;36116271935.00;2.27E+11;2
5062;Ethereum;ETH;8/04/2021;2091.52;1959.08;1969.13;2088.57;25312956529.00;2.41E+11;2
5063;Ethereum;ETH;9/04/2021;2102.87;2055.16;2088.77;2072.11;19812472092.00;2.39E+11;2
5064;Ethereum;ETH;10/04/2021;2197;2062.79;2071.11;2135.94;24986243611.00;2.47E+11;2
5065;Ethereum;ETH;11/04/2021;2165.19;2119.87;2136.16;2157.66;19692836132.00;2.49E+11;2
5066;Ethereum;ETH;12/04/2021;2199.72;2110.37;2157.36;2139.35;21727936609.00;2.47E+11;2
5067;Ethereum;ETH;13/04/2021;2318.42;2138.56;2139.36;2299.19;29456642939.00;2.65E+11;2
5068;Ethereum;ETH;14/04/2021;2449.69;2284.56;2299.35;2435.11;35592822986.00;2.81E+11;2
5069;Ethereum;ETH;15/04/2021;2544.27;2409.92;2436.03;2519.12;32325606817.00;2.91E+11;2
5070;Ethereum;ETH;16/04/2021;2547.56;2318.68;2516.6;2431.95;36196928256.00;2.81E+11;2
5071;Ethereum;ETH;17/04/2021;2497.39;2333.68;2429.98;2344.89;32349808978.00;2.71E+11;2
5072;Ethereum;ETH;18/04/2021;2365.46;2011.77;2346.45;2237.14;50696368718.00;2.58E+11;2
5073;Ethereum;ETH;19/04/2021;2276.78;2086.69;2238.03;2166.19;34060654971.00;2.50E+11;2
5074;Ethereum;ETH;20/04/2021;2345.84;2060.14;2161.94;2330.21;39433483315.00;2.69E+11;2
5075;Ethereum;ETH;21/04/2021;2467.2;2238.37;2331.16;2364.75;38899067643.00;2.73E+11;2
5076;Ethereum;ETH;22/04/2021;2641.09;2315.96;2357.87;2403.54;53575904724.00;2.78E+11;2
5077;Ethereum;ETH;23/04/2021;2439.54;2117.04;2401.26;2363.59;55413933925.00;2.73E+11;2
5078;Ethereum;ETH;24/04/2021;2367.74;2163.69;2367.2;2211.63;31854226936.00;2.56E+11;2
5079;Ethereum;ETH;25/04/2021;2354.09;2172.52;2214.41;2316.06;31814355546.00;2.68E+11;2
5080;Ethereum;ETH;26/04/2021;2536.34;2308.32;2319.48;2534.48;35208325408.00;2.93E+11;2
5081;Ethereum;ETH;27/04/2021;2676.39;2485.38;2534.03;2662.87;32275969215.00;3.08E+11;2
5082;Ethereum;ETH;28/04/2021;2757.48;2564.08;2664.69;2746.38;34269031076.00;3.18E+11;2
5083;Ethereum;ETH;29/04/2021;2797.97;2672.11;2748.65;2756.88;32578127990.00;3.19E+11;2
5084;Ethereum;ETH;30/04/2021;2796.05;2728.17;2757.73;2773.21;29777179889.00;3.21E+11;2
5085;Ethereum;ETH;1/05/2021;2951.44;2755.91;2772.84;2945.89;28726205272.00;3.41E+11;2
5086;Ethereum;ETH;2/05/2021;2984.89;2860.53;2945.56;2952.06;28032013047.00;3.42E+11;2
5087;Ethereum;ETH;3/05/2021;3450.04;2951.18;2951.18;3431.09;49174290212.00;3.97E+11;2
5088;Ethereum;ETH;4/05/2021;3523.59;3180.74;3431.13;3253.63;62402045158.00;3.77E+11;2
5089;Ethereum;ETH;5/05/2021;3541.46;3213.1;3240.55;3522.78;48334198383.00;4.08E+11;2
5090;Ethereum;ETH;6/05/2021;3598.9;3386.24;3524.93;3490.88;44300394788.00;4.04E+11;2
5091;Ethereum;ETH;7/05/2021;3573.29;3370.26;3490.11;3484.73;39607240515.00;4.03E+11;2
5092;Ethereum;ETH;8/05/2021;3950.16;3453.77;3481.99;3902.65;50208491286.00;4.52E+11;2
5093;Ethereum;ETH;9/05/2021;3981.26;3743.99;3911.46;3928.84;50568290278.00;4.55E+11;2
5094;Ethereum;ETH;10/05/2021;4197.47;3684.45;3924.41;3952.29;62691789007.00;4.58E+11;2
5095;Ethereum;ETH;11/05/2021;4178.21;3783.89;3948.27;4168.7;52679737865.00;4.83E+11;2
5096;Ethereum;ETH;12/05/2021;4362.35;3785.85;4174.64;3785.85;69023382175.00;4.39E+11;2
5097;Ethereum;ETH;13/05/2021;4032.56;3549.41;3828.92;3715.15;78398214539.00;4.30E+11;2
5098;Ethereum;ETH;14/05/2021;4171.02;3703.4;3720.12;4079.06;48174271215.00;4.73E+11;2
5099;Ethereum;ETH;15/05/2021;4129.19;3638.12;4075.95;3638.12;42422321751.00;4.22E+11;2
5100;Ethereum;ETH;16/05/2021;3878.9;3350.95;3641.83;3587.51;47359478734.00;4.16E+11;2
5101;Ethereum;ETH;17/05/2021;3587.77;3129.01;3581.34;3282.4;54061732774.00;3.80E+11;2
5102;Ethereum;ETH;18/05/2021;3562.47;3246.4;3276.87;3380.07;40416525218.00;3.92E+11;2
5103;Ethereum;ETH;19/05/2021;3437.94;1952.46;3382.66;2460.68;84482912776.00;2.85E+11;2
5104;Ethereum;ETH;20/05/2021;2993.15;2170.23;2439.64;2784.29;67610826680.00;3.23E+11;2
5105;Ethereum;ETH;21/05/2021;2938.21;2113.35;2772.34;2430.62;53774070802.00;2.82E+11;2
5106;Ethereum;ETH;22/05/2021;2483.98;2168.12;2436.01;2295.71;42089937660.00;2.66E+11;2
5107;Ethereum;ETH;23/05/2021;2384.41;1737.47;2298.37;2109.58;56005721977.00;2.45E+11;2
5108;Ethereum;ETH;24/05/2021;2672.6;2090.64;2099.94;2643.59;53697121740.00;3.07E+11;2
5109;Ethereum;ETH;25/05/2021;2750.53;2394.36;2649.03;2706.63;49558333256.00;3.14E+11;2
5110;Ethereum;ETH;26/05/2021;2911.74;2652.09;2707.05;2888.7;42499766020.00;3.35E+11;2
5111;Ethereum;ETH;27/05/2021;2888.75;2642.61;2888.75;2736.49;33373635283.00;3.18E+11;2
5112;Ethereum;ETH;28/05/2021;2761.36;2336.36;2742.47;2419.91;39999114805.00;2.81E+11;2
